GeneID	chr_target	start_target	end_target	chr_query	start_query	end_query
ENSG00000126785	chr14	63184114	63313508	NC_071393_1	97876141	117948374
ENSG00000179600	chr14	63292835	63338935	NC_071393_1	97962236	117965872
ENSG00000154001	chr14	63351364	63563377	NC_071393_1	98017002	118149215
ENSG00000140006	chr14	63577039	63661871	NC_071393_1	98182856	118184013
ENSG00000126821	chr14	63664216	63748065	NC_071393_1	98257701	118293104
ENSG00000054654	chr14	63741899	64246433	NC_071393_1	98379644	118624742
ENSG00000140009	chr14	64064232	64358112	NC_071393_1	98632122	118675055
ENSG00000100714	chr14	64368031	64483457	NC_071393_1	98752296	118794381
ENSG00000089775	chr14	64429106	64525213	NC_071393_1	98818306	118823139
ENSG00000179841	chr14	64445499	64494503	NC_071393_1	98802625	118803911
ENSG00000126804	chr14	64483712	64553690	NC_071393_1	98850571	118859498
ENSG00000126803	chr14	64515905	64566173	NC_071393_1	98866700	118868613
ENSG00000165807	chr14	64529920	64609381	NC_071393_1	98874868	118903963
ENSG00000126822	chr14	64684102	64770249	NC_071393_1	99004161	119018637
ENSG00000070182	chr14	64726283	64899907	NC_071393_1	99023691	119083288
ENSG00000258289	chr14	64894361	64964591	NC_071393_1	99159066	119169222
ENSG00000176153	chr14	64919152	64962905	NC_071393_1	99175047	119177924
ENSG00000139998	chr14	64925814	64993226	NC_071393_1	99183633	119203440
ENSG00000257365	chr14	64966895	65082652	NC_071393_1	99214085	119269108
ENSG00000125952	chr14	64986174	65122695	NC_071393_1	99283327	119306543
ENSG00000033170	chr14	65390592	65764121	NC_071393_1	99591862	119684995
ENSG00000196553	chr14	66391704	66518677	NC_071393_1	100241003	120252311
ENSG00000171723	chr14	66487407	67201803	NC_071393_1	100261949	120698295
ENSG00000172717	chr14	67169393	67248550	NC_071393_1	100715011	120735280
ENSG00000072415	chr14	67220713	67356061	NC_071393_1	100772661	120814832
ENSG00000100554	chr14	67274371	67380265	NC_071393_1	100818377	120830727
ENSG00000134001	chr14	67340328	67406516	NC_071393_1	100836310	120850100
ENSG00000100558	chr14	67366984	67432167	NC_071393_1	100853644	120868770
ENSG00000198133	chr14	67427084	67553739	NC_071393_1	100911116	120911619
ENSG00000054690	chr14	67513290	67609612	NC_071393_1	100972583	121014811
ENSG00000100564	chr14	67561955	67620286	NC_071393_1	101017395	121023760
ENSG00000081181	chr14	67599920	67671708	NC_071393_1	101061022	121069490
ENSG00000100568	chr14	67627085	67694820	NC_071393_1	101069954	121077896
ENSG00000072042	chr14	67656800	67715793	NC_071393_1	101094051	121104729
ENSG00000139988	chr14	67681886	67754451	NC_071393_1	101118133	121126753
ENSG00000072121	chr14	67707374	67836590	NC_071393_1	101135506	121192716
ENSG00000182185	chr14	67799779	68750218	NC_071393_1	101198013	121812913
ENSG00000185650	chr14	68767660	68816253	NC_071393_1	101965769	121969181
ENSG00000072110	chr14	68854128	68999440	NC_071393_1	102015183	122100577
ENSG00000139990	chr14	69030881	69173150	NC_071393_1	102153840	122264997
ENSG00000081177	chr14	69171511	69264020	NC_071393_1	102297785	122331993
ENSG00000100626	chr14	69239277	69377033	NC_071393_1	102350423	122427570
ENSG00000100632	chr14	69360128	69418299	NC_071393_1	102450183	122460917
ENSG00000029364	chr14	69378015	69482390	NC_071393_1	102464612	122501847
ENSG00000175985	chr14	69464692	69551551	NC_071393_1	102513098	122535870
ENSG00000267909	chr14	69549799	69594871	NC_071393_1	102564876	122566978
ENSG00000100647	chr14	69591596	69735144	NC_071393_1	102636404	122682160
ENSG00000100650	chr14	69706900	69792005	NC_071393_1	102713599	122716861
ENSG00000100652	chr14	69755416	69817241	NC_071393_1	102720933	122741265
ENSG00000198732	chr14	69834131	70052366	NC_071393_1	102791075	122921426
ENSG00000100678	chr14	70024215	70209070	NC_071393_1	102936829	123042021
ENSG00000133983	chr14	70305081	70436984	NC_071393_1	103096451	123104368
ENSG00000213463	chr14	70346499	70437090	NC_071393_1	103113761	123147479
ENSG00000139985	chr14	70397107	70480427	NC_071393_1	103208216	123210354
ENSG00000134007	chr14	70502358	70555015	NC_071393_1	103208126	123210342
ENSG00000134007	chr14	70502358	70555015	NC_071395_1	23190892	43193051
ENSG00000133997	chr14	70561257	70620690	NC_071389_1	33029090	53029845
ENSG00000133997	chr14	70561257	70620690	NC_071393_1	103242437	123255067
ENSG00000133985	chr14	70621916	70695366	NC_071393_1	103280468	123280872
ENSG00000006432	chr14	70702526	70829534	NC_071393_1	103352710	123417764
ENSG00000100731	chr14	70887405	71135382	NC_071393_1	103467440	123601038
ENSG00000197555	chr14	71300449	71761229	NC_071393_1	103932080	124061543
ENSG00000182732	chr14	71912429	72586530	NC_071393_1	104206162	124644653
ENSG00000205683	chr14	72589034	72914101	NC_071393_1	104704510	124833755
ENSG00000119599	chr14	72906377	72979703	NC_071393_1	104973637	124988964
ENSG00000165861	chr14	72949451	73047131	NC_071393_1	104996257	125039176
ENSG00000119707	chr14	73038532	73143899	NC_071393_1	105063625	125105163
ENSG00000080815	chr14	73116418	73243691	NC_071393_1	105117866	125161476
ENSG00000100767	chr14	73217497	73294640	NC_071393_1	105177837	125204895
ENSG00000133961	chr14	73255107	73478617	NC_071393_1	105219842	125270545
ENSG00000187105	chr14	73458484	73578947	NC_071393_1	105357258	125387852
ENSG00000170468	chr14	73470933	73513394	NC_071393_1	105365236	125367137
ENSG00000184227	chr14	73517143	73563796	NC_071393_1	105394675	125401291
ENSG00000119673	chr14	73547620	73595658	NC_071393_1	105394525	125401291
ENSG00000177465	chr14	73571873	73615766	NC_071393_1	105405820	125408073
ENSG00000205669	chr14	73590945	73639888	NC_071393_1	105410279	125415857
ENSG00000119661	chr14	73624875	73723732	NC_071393_1	105440577	125465128
ENSG00000176903	chr14	73691783	73734384	NC_071393_1	105471613	125472674
ENSG00000156030	chr14	73695122	73810285	NC_071393_1	105477622	125495663
ENSG00000140043	chr14	73831831	73905726	NC_071393_1	105580404	125592228
ENSG00000119725	chr14	73866617	73952521	NC_071393_1	105605705	125625732
ENSG00000156050	chr14	73911501	73970414	NC_071393_1	105627980	125637147
ENSG00000119723	chr14	73929926	73983670	NC_071393_1	105640293	125650628
ENSG00000187097	chr14	73938010	74039399	NC_071393_1	105654173	125668457
ENSG00000119636	chr14	73999349	74102863	NC_071393_1	105688759	125715337
ENSG00000119711	chr14	74036847	74104492	NC_071393_1	105718149	125736769
ENSG00000205659	chr14	74064796	74221235	NC_071393_1	105737347	125746010
ENSG00000119614	chr14	74219449	74282738	NC_071393_1	105850952	125868957
ENSG00000119688	chr14	74265269	74323055	NC_071393_1	105877711	125889779
ENSG00000133980	chr14	74283069	74380008	NC_071393_1	105924488	125926623
ENSG00000183379	chr14	74385894	74446210	NC_071393_1	105950485	125952056
ENSG00000119655	chr14	74456192	74514177	NC_071393_1	105994282	126001860
ENSG00000165898	chr14	74473756	74517106	NC_071393_1	106005956	126007221
ENSG00000119681	chr14	74478183	74632378	NC_071393_1	106013483	126099146
ENSG00000119682	chr14	74633437	74733117	NC_071393_1	106138093	126153782
ENSG00000119616	chr14	74693144	74758620	NC_071393_1	106173688	126187734
ENSG00000119596	chr14	74743316	74879435	NC_071393_1	106200001	126260806
ENSG00000119608	chr14	74832871	74896154	NC_071393_1	106282963	126291014
ENSG00000119689	chr14	74861891	74923743	NC_071393_1	106303026	126319126
ENSG00000198208	chr14	74883951	74943302	NC_071393_1	106323275	126336103
ENSG00000119630	chr14	74921834	74975626	NC_071393_1	106355023	126358397
ENSG00000119718	chr14	74982921	75032366	NC_071393_1	106398049	126403682
ENSG00000119684	chr14	74993769	75071532	NC_071393_1	106410964	126436330
ENSG00000119640	chr14	75033237	75089483	NC_071393_1	106439541	126449529
ENSG00000119703	chr14	75044109	75139502	NC_071393_1	106450844	126454070
ENSG00000119638	chr14	75059353	75147344	NC_071393_1	106460403	126492589
ENSG00000170348	chr14	75111469	75196612	NC_071393_1	106500122	126532939
ENSG00000170345	chr14	75258826	75302230	NC_071393_1	106604896	126607374
ENSG00000140044	chr14	75407716	75494111	NC_071393_1	106708411	126736828
ENSG00000156127	chr14	75502455	75566993	NC_071393_1	106780670	126801087
ENSG00000119686	chr14	75558620	75683214	NC_071393_1	106825847	126877137
ENSG00000119685	chr14	75613625	75975079	NC_071393_1	106891834	127099551
ENSG00000133935	chr14	75629791	75680876	NC_071393_1	106882669	126887820
ENSG00000119650	chr14	75882136	76104585	NC_071393_1	107170687	127247951
ENSG00000119699	chr14	75938097	76003011	NC_071393_1	107146249	127165553
ENSG00000089916	chr14	76131916	76274342	NC_071393_1	107310433	127356543
ENSG00000119715	chr14	76290712	76521837	NC_071393_1	107478610	127580802
ENSG00000071246	chr14	76741468	76803015	NC_071393_1	107734580	127749426
ENSG00000013523	chr14	76766009	76846246	NC_071393_1	107757772	127774211
ENSG00000100565	chr14	76806372	76890302	NC_071393_1	107778960	127799751
ENSG00000119669	chr14	77004543	77048708	NC_071393_1	107903598	127905952
ENSG00000198894	chr14	77078126	77137287	NC_071393_1	107977510	127982380
ENSG00000165548	chr14	77096568	77279495	NC_071393_1	108061136	128092751
ENSG00000177108	chr14	77111270	77162734	NC_071393_1	108000098	128005613
ENSG00000165553	chr14	77245483	77291206	NC_071393_1	108100354	128104347
ENSG00000009830	chr14	77254956	77340883	NC_071393_1	108110416	128148877
ENSG00000100577	chr14	77300996	77351597	NC_071393_1	108152150	128158814
ENSG00000100580	chr14	77315029	77397094	NC_071393_1	108171559	128192934
ENSG00000100583	chr14	77356689	77411497	NC_071393_1	108193289	128201258
ENSG00000165555	chr14	77374021	77443517	NC_071393_1	108204614	128218432
ENSG00000151445	chr14	77406675	77477952	NC_071393_1	108222891	128242616
ENSG00000100591	chr14	77437870	77489472	NC_071393_1	108246379	128254314
ENSG00000100593	chr14	77454394	77518816	NC_071393_1	108260745	128272542
ENSG00000100596	chr14	77485997	77636637	NC_071393_1	108327524	128376854
ENSG00000100601	chr14	77652404	77728023	NC_071393_1	108407375	128428504
ENSG00000119705	chr14	77688071	77781104	NC_071393_1	108428611	128434885
ENSG00000100603	chr14	77697599	77781207	NC_071393_1	108435400	128459638
ENSG00000063761	chr14	77780109	77955014	NC_071393_1	108499678	128597301
ENSG00000021645	chr14	78150373	79888291	NC_071393_1	108830861	130245802
ENSG00000100629	chr14	80456983	80979517	NC_071393_1	110940435	131071392
ENSG00000165409	chr14	80934989	81166306	NC_071393_1	111098122	131189231
ENSG00000165417	chr14	81155452	81241377	NC_071393_1	111233177	131261870
ENSG00000140022	chr14	81240656	81456465	NC_071393_1	111292293	131378101
ENSG00000071537	chr14	81451547	81553853	NC_071393_1	111432626	131478333
ENSG00000185070	chr14	85510144	85674428	NC_071393_1	114372134	134374116
ENSG00000054983	chr14	87817820	88013665	NC_071393_1	116000982	136043040
ENSG00000140030	chr14	87985135	88034811	NC_071393_1	116056536	136057522
ENSG00000100433	chr14	88160103	88346907	NC_071393_1	116146369	136254242
ENSG00000042317	chr14	88364924	88490350	NC_071393_1	116295421	136319517
ENSG00000070778	chr14	88445778	88575007	NC_071393_1	116329932	136383616
ENSG00000100722	chr14	88542970	88647596	NC_071393_1	116395244	136440685
ENSG00000165521	chr14	88592431	88812752	NC_071393_1	116444950	136558913
ENSG00000165533	chr14	88804153	88901078	NC_071393_1	116577504	136617559
ENSG00000053254	chr14	89104871	89639149	NC_071393_1	116805986	137004919
ENSG00000140025	chr14	89774669	89974777	NC_071393_1	117271405	137390528
ENSG00000042088	chr14	89934939	90064764	NC_071393_1	117394209	137417582
ENSG00000152315	chr14	90041994	90205853	NC_071393_1	117460307	137417582
ENSG00000100764	chr14	90236527	90295429	NC_071393_1	117540206	137417582
ENSG00000119720	chr14	90247860	90351969	NC_071393_1	117550149	137417582
ENSG00000198668	chr14	90376502	90428268	NC_071393_1	117596830	137417582
ENSG00000165914	chr14	90504564	90836479	NC_071393_1	117681187	137417582
ENSG00000100784	chr14	90827861	91080641	NC_071393_1	117921730	137417582
ENSG00000133943	chr14	91040333	91245632	NC_071393_1	118108948	137417582
ENSG00000119714	chr14	91212532	91273925	NC_071393_1	118157047	137417582
ENSG00000015133	chr14	91251323	91437844	NC_071393_1	118188097	137417582
ENSG00000100796	chr14	91437508	91530554	NC_071393_1	118308788	137417582
ENSG00000133962	chr14	91560696	91800707	NC_071393_1	118375636	137417582
ENSG00000165929	chr14	91759746	91887536	NC_071393_1	118470341	137417582
ENSG00000140092	chr14	91849411	91967987	NC_071393_1	118527016	137417582
ENSG00000100815	chr14	91945991	92060896	NC_071393_1	118615375	137417582
ENSG00000066427	chr14	92024496	92126621	NC_071393_1	118684180	137417582
ENSG00000183648	chr14	92096122	92141917	NC_071393_1	118716305	137417582
ENSG00000165934	chr14	92101969	92192145	NC_071393_1	118732775	137417582
ENSG00000140090	chr14	92302581	92521481	NC_071393_1	118852513	137417582
ENSG00000100599	chr14	92493781	92708994	NC_071393_1	119025001	137417582
ENSG00000100600	chr14	92683807	92768679	NC_071393_1	119108931	137417582
ENSG00000066455	chr14	92774305	92859947	NC_071393_1	119161032	137417582
ENSG00000100604	chr14	92903150	92955285	NC_071393_1	119244878	137417582
ENSG00000100605	chr14	92916914	93136320	NC_071393_1	119263654	137417582
ENSG00000153485	chr14	93164951	93208463	NC_071393_1	119438468	137417582
ENSG00000170270	chr14	93182894	93227065	NC_071393_1	119452830	137417582
ENSG00000012963	chr14	93187241	93249215	NC_071393_1	119455622	137417582
ENSG00000011114	chr14	93217550	93353092	NC_071393_1	119478436	137417582
ENSG00000133958	chr14	93313219	93727876	NC_071393_1	119603429	137417582
ENSG00000187581	chr14	93327182	93368356		0	0
ENSG00000175785	chr14	93698298	93808485	NC_071393_1	119784427	137417582
ENSG00000140067	chr14	93898894	93949608	NC_071393_1	119901102	137417582
ENSG00000100628	chr14	93914166	93996739	NC_071393_1	119906178	137417582
ENSG00000175699	chr14	93967225	94028863	NC_071393_1	119961480	137417582
ENSG00000089723	chr14	94006340	94068930	NC_071393_1	119985634	137417582
ENSG00000089737	chr14	94028287	94101212	NC_071393_1	119996641	137417582
ENSG00000165948	chr14	94061301	94123846	NC_071393_1	120035642	137417582
ENSG00000165949	chr14	94084836	94136698	NC_071393_1	120013101	137417582
ENSG00000119632	chr14	94107779	94150253	NC_071393_1	120035543	137417582
ENSG00000119698	chr14	94126128	94299734	NC_071393_1	120066340	137417582
ENSG00000140093	chr14	94260460	94313268	NC_071393_1	120153106	137417582
ENSG00000170099	chr14	94284248	94343389	NC_071393_1	120167653	137417582
ENSG00000197249	chr14	94356747	94410693	NC_071393_1	120226667	137417582
ENSG00000186910	chr14	94422464	94472800	NC_071393_1	120262545	137417582
ENSG00000170054	chr14	94442717	94499689	NC_071393_1	120278406	137417582
ENSG00000165953	chr14	94467274	94537844	NC_071393_1	120305306	137417582
ENSG00000100665	chr14	94541442	94589913	NC_071393_1	120341272	137417582
ENSG00000188488	chr14	94541442	94613118	NC_071393_1	120361091	137417582
ENSG00000196136	chr14	94592384	94644055	NC_071393_1	120378674	137417582
ENSG00000133937	chr14	94748223	94790113	NC_071393_1	120470789	137417582
ENSG00000100697	chr14	95066228	95178010	NC_071393_1	120680564	137417582
ENSG00000165959	chr14	95161940	95339908	NC_071393_1	120769551	137417582
ENSG00000176438	chr14	95387266	95536650	NC_071393_1	120912247	137417582
ENSG00000182512	chr14	95513503	95564724	NC_071393_1	120997653	137417582
ENSG00000100721	chr14	95689947	95734196	NC_071393_1	52616508	72616570
ENSG00000250366	chr14	95856392	95945663	NC_071393_1	121216123	137417582
ENSG00000227051	chr14	96019362	96113971	NC_071393_1	121277072	137417582
ENSG00000168398	chr14	96184679	96264166	NC_071393_1	121391279	137417582
ENSG00000100739	chr14	96236210	96288967	NC_071393_1	121411845	137417582
ENSG00000066739	chr14	96259195	96383341	NC_071393_1	121430977	137417582
ENSG00000100744	chr14	96343452	96407288	NC_071393_1	121500521	137417582
ENSG00000140057	chr14	96372128	96509427	NC_071393_1	121515607	137417582
ENSG00000090060	chr14	96481433	96587116	NC_071393_1	121598132	137417582
ENSG00000100749	chr14	96777304	96974846	NC_071393_1	121817565	137417582
ENSG00000127152	chr14	99149287	99292197	NC_071393_1	123528814	137417582
ENSG00000183576	chr14	99377748	99500889	NC_071393_1	123697893	137417582
ENSG00000090061	chr14	99461169	99555044	NC_071393_1	123758188	137417582
ENSG00000205476	chr14	99480190	99624207	NC_071393_1	123772582	137417582
ENSG00000182218	chr14	99625129	99700569	NC_071393_1	123868696	137417582
ENSG00000036530	chr14	99664298	99747301	NC_071393_1	123896842	137417582
ENSG00000066629	chr14	99717693	99962060	NC_071393_1	123967600	137417582
ENSG00000196405	chr14	99951449	100164236	NC_071393_1	124159338	137417582
ENSG00000168350	chr14	100123957	100179645	NC_071393_1	124207649	137417582
ENSG00000100811	chr14	100218298	100302788	NC_071393_1	124267169	137417582
ENSG00000197119	chr14	100271116	100326547	NC_071393_1	124306834	137417582
ENSG00000140107	chr14	100303339	100350421	NW_026527476_1	1	36799
ENSG00000140105	chr14	100313790	100396805	NW_026527476_1	1	36799
ENSG00000176473	chr14	100356418	100550303	NC_071393_1	124321332	137417582
ENSG00000183092	chr14	100517147	100607413	NC_071393_1	124439157	137417582
ENSG00000185559	chr14	100705705	100758224	NC_071393_1	124594191	137417582
ENSG00000254656	chr14	100859753	100923722	NC_071393_1	124732898	137417582
ENSG00000078304	chr14	101741798	101947989	NC_071393_1	125278331	137417582
ENSG00000197102	chr14	101944573	102076443	NC_071393_1	125416803	137417582
ENSG00000080824	chr14	102060742	102159699	NC_071393_1	125493162	137417582
ENSG00000140153	chr14	102119503	102244847	NC_071393_1	125526849	137417582
ENSG00000080823	chr14	102204500	102325190	NC_071393_1	125589432	137417582
ENSG00000022976	chr14	102297377	102362702	NC_071393_1	125618962	137417582
ENSG00000100865	chr14	102321102	102382916	NC_071393_1	125634738	137417582
ENSG00000196663	chr14	102342941	102522477	NC_071393_1	125647811	137417582
ENSG00000156381	chr14	102481767	102529799	NC_071393_1	125720718	137417582
ENSG00000089902	chr14	102572649	102750561	NC_071393_1	125775768	137417582
ENSG00000131323	chr14	102757449	102931500	NC_071393_1	125978112	137417582
ENSG00000166126	chr14	102902663	102953596	NC_071393_1	126005843	137417582
ENSG00000198752	chr14	102912380	103077549	NC_071393_1	126017841	137417582
ENSG00000283071	chr14	103064210	103110027	NW_026527250_1	1	119852
ENSG00000205436	chr14	103080144	103130559	NW_026527250_1	1	119852
ENSG00000185215	chr14	103101476	103157439	NW_026527250_1	1	119852
ENSG00000100664	chr14	103313544	103365025	NC_071393_1	126096998	137417582
ENSG00000075413	chr14	103365377	103523831	NC_071393_1	126118283	137417582
ENSG00000166165	chr14	103499667	103542833	NC_071393_1	126221334	137417582
ENSG00000166166	chr14	103509196	103557073	NC_071393_1	126229946	137417582
ENSG00000166170	chr14	103536545	103582657	NC_071393_1	126250849	137417582
